#depth	age	sigma_age	air_age	sigma_air_age	accu	sigma_accu	thinning	sigma_thinning	LID	sigma_LID	Ddepth	sigma_Ddepth	accu_model	sigma_accu_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
5.544000000000000909e+02	2.454868011217109961e+04	nan	2.097987998352591967e+04	nan	1.593029383543370647e-02	nan	8.739151476660912410e-01	nan	7.741975538756031483e+01	nan	4.791499294891161753e+01	nan	1.457999999999958808e-02	8.256508997727349253e-02	8.562119999999999731e-01	2.483971030102918864e-02	7.731081448413321766e+01	8.601621661418439035e-02	1.392172508955727070e-02	nan	1.554549513061841484e-02	nan
5.549500000000000455e+02	2.458818671041677953e+04	nan	2.104420730096403713e+04	nan	1.470311434900916682e-02	nan	8.737013352400582189e-01	nan	7.693830730734471501e+01	nan	4.760115138159972048e+01	nan	1.346999999999856298e-02	8.256508997727349253e-02	8.559999999999999831e-01	2.483971030102918864e-02	7.661856249999992485e+01	8.601621661418439035e-02	1.284613063891656796e-02	nan	1.517605334738349188e-02	nan
5.555000000000000000e+02	2.463100115902076504e+04	nan	2.111010058541090621e+04	nan	1.361897922290382021e-02	nan	8.734109703881433040e-01	nan	7.644143369296422463e+01	nan	4.727785125847458403e+01	nan	1.248999999999941130e-02	8.256508997727349253e-02	8.557129999999999459e-01	2.483971030102918864e-02	7.592631051586664626e+01	8.601621661418439035e-02	1.189496585877238694e-02	nan	1.648592464962878729e-02	nan
5.560500000000000682e+02	2.467723920682436074e+04	nan	2.117075839025065579e+04	nan	1.315688878874303643e-02	nan	8.731981758902257473e-01	nan	7.594930213047415180e+01	nan	4.695770948427468738e+01	nan	1.208000000000036302e-02	8.256508997727349253e-02	8.555019999999999847e-01	2.483971030102918864e-02	7.523405853173321134e+01	8.601621661418439035e-02	1.148857129072098152e-02	nan	1.624090732270109042e-02	nan
5.566000000000000227e+02	2.472511287066663135e+04	nan	2.123233130487484232e+04	nan	1.325014870961858243e-02	nan	8.729067871456269723e-01	nan	7.545801277692829956e+01	nan	4.663826943245578605e+01	nan	1.218000000000052721e-02	8.256508997727349253e-02	8.552140000000000297e-01	2.483971030102918864e-02	7.454180654759991853e+01	8.601621661418439035e-02	1.156614473931493262e-02	nan	1.559290334538788320e-02	nan
5.571500000000000909e+02	2.477266544867739503e+04	nan	2.129646304338752816e+04	nan	1.337589191673658855e-02	nan	8.726939898966697973e-01	nan	7.495505845666345124e+01	nan	4.631170750580452022e+01	nan	1.230999999999781054e-02	8.256508997727349253e-02	8.550029999999998465e-01	2.483971030102918864e-02	7.384955456346649783e+01	8.601621661418439035e-02	1.167306048524346766e-02	nan	1.781199130045937884e-02	nan
5.577000000000000455e+02	2.481978248372533562e+04	nan	2.135260499759868981e+04	nan	1.345807255507790352e-02	nan	8.724128048799606461e-01	nan	7.462225389022272282e+01	nan	4.609160910104856157e+01	nan	1.239999999999990242e-02	8.256508997727349253e-02	8.547249999999999570e-01	2.483971030102918864e-02	7.334704960314994082e+01	8.601621661418439035e-02	1.174099482605353226e-02	nan	2.144873753354607782e-02	nan
5.582500000000000000e+02	2.486662689581718587e+04	nan	2.139922778826112335e+04	nan	1.384369593179341634e-02	nan	8.722000049099737362e-01	nan	7.445853524351784358e+01	nan	4.597714424285675250e+01	nan	1.276999999999975724e-02	8.256508997727349253e-02	8.545139999999998848e-01	2.483971030102918864e-02	7.303429166664997751e+01	8.601621661418439035e-02	1.207447165968240053e-02	nan	2.112007207072357645e-02	nan
5.588000000000000682e+02	2.491217754312513716e+04	nan	2.144657611153631660e+04	nan	1.353584927272350781e-02	nan	8.719218788702212120e-01	nan	7.429832926213551048e+01	nan	4.586492913920039882e+01	nan	1.249999999999935364e-02	8.256508997727349253e-02	8.542389999999999706e-01	2.483971030102918864e-02	7.272153373014994315e+01	8.601621661418439035e-02	1.180220312997719810e-02	nan	2.088706601576095778e-02	nan
5.593500000000000227e+02	2.495877901184609073e+04	nan	2.149445262991594063e+04	nan	1.395304192752445244e-02	nan	8.717090761881900463e-01	nan	7.413144469302550021e+01	nan	4.574856724252458662e+01	nan	1.290000000000095584e-02	8.256508997727349253e-02	8.540280000000000094e-01	2.483971030102918864e-02	7.240877579364997985e+01	8.601621661418439035e-02	1.216299328865742303e-02	nan	2.064550852463342343e-02	nan
