#depth	age	sigma_age	air_age	sigma_air_age	accu	sigma_accu	thinning	sigma_thinning	LID	sigma_LID	Ddepth	sigma_Ddepth	accu_model	sigma_accu_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
1.000000000000000000e+01	-2.302645449141017764e+00	nan	-5.400000000000000000e+01	nan	8.815135289737645319e-02	nan	1.000554595825616122e+00	nan	7.589496205421242792e+01	nan	1.000000000000000000e+01	nan	8.743000000000000771e-02	5.976956436294552505e-02	9.959700000000000220e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.564194606375862440e-01	nan	inf	nan
1.100000000000000000e+01	4.090420962952904915e+00	nan	-5.400000000000000000e+01	nan	8.815064270340289276e-02	nan	1.000267172866818655e+00	nan	7.589496205421242792e+01	nan	1.100000000000000000e+01	nan	8.742999999999989669e-02	5.976956436294552505e-02	9.955100000000000060e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.505809723398556510e-01	nan	inf	nan
1.200000000000000000e+01	1.073136625943456579e+01	nan	-5.400000000000000000e+01	nan	8.814990485616008842e-02	nan	9.999695694240309241e-01	nan	7.589496205421242792e+01	nan	1.200000000000000000e+01	nan	8.742999999999989669e-02	5.976956436294552505e-02	9.950400000000000356e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.477988303215689025e-01	nan	inf	nan
1.300000000000000000e+01	1.749731966937888217e+01	nan	-5.400000000000000000e+01	nan	8.814915300113079777e-02	nan	9.996718314908230596e-01	nan	7.589496205421242792e+01	nan	1.300000000000000000e+01	nan	8.742999999999989669e-02	5.976956436294552505e-02	9.945699999999999541e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.504888059720698168e-01	nan	inf	nan
1.400000000000000000e+01	2.414233219067961045e+01	nan	-5.400000000000000000e+01	nan	8.814841446900886779e-02	nan	9.993639059766900035e-01	nan	7.589496205421242792e+01	nan	1.400000000000000000e+01	nan	8.742999999999989669e-02	5.976956436294552505e-02	9.940900000000000292e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.477068138655279472e-01	nan	inf	nan
1.500000000000000000e+01	3.091250056564976489e+01	nan	-5.400000000000000000e+01	nan	8.814766190819803282e-02	nan	9.990558423842172964e-01	nan	7.589496205421242792e+01	nan	1.500000000000000000e+01	nan	8.742999999999989669e-02	5.976956436294552505e-02	9.936099999999999932e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.424783391122554366e-01	nan	inf	nan
1.600000000000000000e+01	3.793111129785462765e+01	nan	-5.400000000000000000e+01	nan	8.810655362841862681e-02	nan	9.987375841095542661e-01	nan	7.589496205421242792e+01	nan	1.600000000000000000e+01	nan	8.739000000000007873e-02	5.976956436294552505e-02	9.931200000000000028e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.375421268816382492e-01	nan	inf	nan
1.700000000000000000e+01	4.520161105434414139e+01	nan	-5.400000000000000000e+01	nan	7.968735701627524537e-02	nan	9.984091258438557714e-01	nan	7.589496205421242792e+01	nan	1.700000000000000000e+01	nan	7.903999999999999915e-02	5.976956436294552505e-02	9.926199999999999468e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.265014937424301933e-01	nan	inf	nan
1.800000000000000000e+01	5.310665604959218911e+01	nan	-5.400000000000000000e+01	nan	7.968656225424286532e-02	nan	9.980704622764275946e-01	nan	7.589496205421242792e+01	nan	1.800000000000000000e+01	nan	7.903999999999999915e-02	5.976956436294552505e-02	9.921100000000000474e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.264573227963549373e-01	nan	inf	nan
1.900000000000000000e+01	6.101446223975158034e+01	nan	-5.400000000000000000e+01	nan	7.968576709159103100e-02	nan	9.977417117665652313e-01	nan	7.589496205421242792e+01	nan	1.900000000000000000e+01	nan	7.903999999999999915e-02	5.976956436294552505e-02	9.916099999999999914e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.264144080603498976e-01	nan	inf	nan
2.000000000000000000e+01	6.892495294523035909e+01	nan	-5.400000000000000000e+01	nan	7.968497153593458171e-02	nan	9.974027523583685051e-01	nan	7.589496205421242792e+01	nan	2.000000000000000000e+01	nan	7.903999999999999915e-02	5.976956436294552505e-02	9.910999999999999810e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.201554287962074835e-01	nan	inf	nan
2.100000000000000000e+01	7.724750657446398350e+01	nan	-5.400000000000000000e+01	nan	7.968413440996321984e-02	nan	9.970535787374299463e-01	nan	7.589496205421242792e+01	nan	2.100000000000000000e+01	nan	7.903999999999999915e-02	5.976956436294552505e-02	9.905800000000000161e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.201121025943340664e-01	nan	inf	nan
2.200000000000000000e+01	8.557306227119002529e+01	nan	-5.400000000000000000e+01	nan	7.968329685334808732e-02	nan	9.967042526970860683e-01	nan	7.589496205421242792e+01	nan	2.200000000000000000e+01	nan	7.903999999999999915e-02	5.976956436294552505e-02	9.900600000000000511e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.200687582660423386e-01	nan	inf	nan
2.300000000000000000e+01	9.390162345930733068e+01	nan	-5.400000000000000000e+01	nan	7.968245886564112590e-02	nan	9.963447053266401010e-01	nan	7.589496205421242792e+01	nan	2.300000000000000000e+01	nan	7.903999999999977710e-02	5.976956436294552505e-02	9.895300000000000207e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.200241828654632636e-01	nan	inf	nan
2.400000000000000000e+01	1.022332777653475944e+02	nan	-5.400000000000000000e+01	nan	7.968162043792159643e-02	nan	9.959850019339632210e-01	nan	7.589496205421242792e+01	nan	2.400000000000000000e+01	nan	7.903999999999999915e-02	5.976956436294552505e-02	9.889999999999999902e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.161702391655780875e-01	nan	inf	nan
2.500000000000000000e+01	1.108413344172298025e+02	nan	-5.400000000000000000e+01	nan	7.968075406246168113e-02	nan	9.956150700894831340e-01	nan	7.589496205421242792e+01	nan	2.500000000000000000e+01	nan	7.903999999999999915e-02	5.976956436294552505e-02	9.884600000000000053e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.143119634874863594e-01	nan	inf	nan
2.600000000000000000e+01	1.195893251742031111e+02	nan	-5.400000000000000000e+01	nan	7.967987346847876795e-02	nan	9.952349044713698634e-01	nan	7.589496205421242792e+01	nan	2.600000000000000000e+01	nan	7.903999999999999915e-02	5.976956436294552505e-02	9.879099999999999548e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.160802038493629479e-01	nan	inf	nan
2.700000000000000000e+01	1.282040584951205915e+02	nan	-5.400000000000000000e+01	nan	7.967900615613357496e-02	nan	9.948646515663355228e-01	nan	7.589496205421242792e+01	nan	2.700000000000000000e+01	nan	7.903999999999999915e-02	5.976956436294552505e-02	9.873699999999999699e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.160357559784435805e-01	nan	inf	nan
2.800000000000000000e+01	1.368220917174471083e+02	nan	-5.400000000000000000e+01	nan	7.971846132342079450e-02	nan	9.944841612786132767e-01	nan	7.589496205421242792e+01	nan	2.800000000000000000e+01	nan	7.907999999999981711e-02	5.976956436294552505e-02	9.868200000000000305e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.160488138002542524e-01	nan	inf	nan
2.900000000000000000e+01	1.454391552379861707e+02	nan	-5.400000000000000000e+01	nan	8.134057391222566935e-02	nan	9.941035077082431837e-01	nan	7.589496205421242792e+01	nan	2.900000000000000000e+01	nan	8.069000000000015049e-02	5.976956436294552505e-02	9.862699999999999800e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.147224190527568605e-01	nan	inf	nan
3.000000000000000000e+01	1.541558473044264304e+02	nan	-5.400000000000000000e+01	nan	8.133967760408702952e-02	nan	9.937126096235434636e-01	nan	7.589496205421242792e+01	nan	3.000000000000000000e+01	nan	8.069000000000015049e-02	5.976956436294552505e-02	9.857099999999999751e-01	5.202382972419355295e-02	7.192771428570000580e+01	7.065697542753038296e-02	1.164689164078661215e-01	nan	inf	nan
