#depth	age	sigma_age	air_age	sigma_air_age	accu	sigma_accu	thinning	sigma_thinning	LID	sigma_LID	Ddepth	sigma_Ddepth	accu_model	sigma_accu_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
1.020000000000000000e+03	3.570119630112931191e+04	nan	3.462629515950589121e+04	nan	4.390984748570531809e-02	nan	2.436384200861520799e-01	nan	7.117282101361942637e+01	nan	1.234246136146475692e+01	nan	4.240000000000065938e-02	5.976956436294552505e-02	2.348500000000000032e-01	5.202382972419355295e-02	7.220274404757499553e+01	7.065697542753038296e-02	1.069812586764114053e-02	nan	1.155352586302901656e-02	nan
1.021000000000000000e+03	3.579467061732002912e+04	nan	3.471284882388984988e+04	nan	4.284829975873302027e-02	nan	2.430185112090192112e-01	nan	7.133708543934440627e+01	nan	1.234009182365286961e+01	nan	4.135999999999739885e-02	5.976956436294552505e-02	2.341999999999999915e-01	5.202382972419355295e-02	7.240863690472500025e+01	7.065697542753038296e-02	1.041293001520507584e-02	nan	1.154712372305320353e-02	nan
1.022000000000000000e+03	3.589070506665751600e+04	nan	3.479945047673293448e+04	nan	4.229422233137235254e-02	nan	2.424086912989827647e-01	nan	7.150110424247272078e+01	nan	1.233751990023472445e+01	nan	4.080999999999335159e-02	5.976956436294552505e-02	2.335599999999999898e-01	5.202382972419355295e-02	7.261452976187500497e+01	7.065697542753038296e-02	1.025248708485618394e-02	nan	1.162263302162065519e-02	nan
1.023000000000000000e+03	3.598824237557810557e+04	nan	3.488548950060470088e+04	nan	4.188512570290172515e-02	nan	2.417882048585895949e-01	nan	7.166530826574398816e+01	nan	1.233489280392245746e+01	nan	4.040000000000532054e-02	5.976956436294552505e-02	2.329100000000000059e-01	5.202382972419355295e-02	7.282042261902499547e+01	7.065697542753038296e-02	1.012732935398097910e-02	nan	1.164975867272611230e-02	nan
1.024000000000000000e+03	3.608698509096208727e+04	nan	3.497132818860612315e+04	nan	4.275162048599590037e-02	nan	2.411778118377586044e-01	nan	7.182929682321545783e+01	nan	1.233208256852140039e+01	nan	4.121999999999559350e-02	5.976956436294552505e-02	2.322700000000000042e-01	5.202382972419355295e-02	7.302631547617500019e+01	7.065697542753038296e-02	1.031074228133078453e-02	nan	1.153218661088992528e-02	nan
1.025000000000000000e+03	3.618397131879271183e+04	nan	3.505804201259642286e+04	nan	4.430326649743800138e-02	nan	2.405671332776453675e-01	nan	7.199259424241765259e+01	nan	1.232903700302665584e+01	nan	4.269999999999640750e-02	5.976956436294552505e-02	2.316300000000000026e-01	5.202382972419355295e-02	7.323220833332500490e+01	7.065697542753038296e-02	1.065790981612420828e-02	nan	1.147384381007216653e-02	nan
1.026000000000000000e+03	3.627779834653572470e+04	nan	3.514519676357204298e+04	nan	4.522238765819770745e-02	nan	2.399561690809663139e-01	nan	7.209362168906450563e+01	nan	1.231506912970985468e+01	nan	4.357000000000255113e-02	5.976956436294552505e-02	2.309900000000000009e-01	5.202382972419355295e-02	7.337483134919999372e+01	7.065697542753038296e-02	1.085139089915549380e-02	nan	1.144568385150474508e-02	nan
1.027000000000000000e+03	3.636995243160124664e+04	nan	3.523256594246724126e+04	nan	4.551890464693730820e-02	nan	2.393345286611898437e-01	nan	7.213220814983890250e+01	nan	1.229023015217387638e+01	nan	4.384000000000298769e-02	5.976956436294552505e-02	2.303399999999999892e-01	5.202382972419355295e-02	7.345418452379999508e+01	7.065697542753038296e-02	1.089424558884838530e-02	nan	1.125813413447312658e-02	nan
1.028000000000000000e+03	3.646174401017770288e+04	nan	3.532139060808726936e+04	nan	4.568054640004980127e-02	nan	2.387229905723227408e-01	nan	7.216982964107643284e+01	nan	1.226517327759461295e+01	nan	4.398000000000479304e-02	5.976956436294552505e-02	2.296999999999999875e-01	5.202382972419355295e-02	7.353353769839999643e+01	7.065697542753038296e-02	1.090499664759764058e-02	nan	1.114538683130942079e-02	nan
1.029000000000000000e+03	3.655344509293047304e+04	nan	3.541111382856722776e+04	nan	4.541628602154968580e-02	nan	2.381111665543422795e-01	nan	7.222492902420275129e+01	nan	1.224308978597525766e+01	nan	4.371000000000435648e-02	5.976956436294552505e-02	2.290600000000000136e-01	5.202382972419355295e-02	7.361289087299999778e+01	7.065697542753038296e-02	1.081412484515686424e-02	nan	1.119071906670256536e-02	nan
