#depth	age	sigma_age	air_age	sigma_air_age	accu	sigma_accu	thinning	sigma_thinning	LID	sigma_LID	Ddepth	sigma_Ddepth	accu_model	sigma_accu_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
5.500000000000000000e+01	7.485722559543978605e+01	nan	-6.277000000000000313e+01	nan	2.779599099185356970e-01	nan	8.391673963443311290e-01	nan	6.000378262322685430e+01	nan	5.500000000000000000e+01	nan	2.126990165233990926e-01	2.000000000000000111e-01	8.375693025089764321e-01	8.490933147667507550e-03	5.500000000000000000e+01	2.000000000000000111e-01	2.891290906655623605e-01	nan	inf	nan
5.600000000000000000e+01	7.831588829070176416e+01	nan	-6.277000000000000313e+01	nan	2.454862874365390524e-01	nan	8.360414775864496439e-01	nan	6.109327975749928896e+01	nan	5.600000000000000000e+01	nan	1.877813207725022859e-01	2.000000000000000111e-01	8.344206772909534831e-01	8.643922934111966661e-03	5.600000000000000000e+01	2.000000000000000111e-01	2.497556659271749357e-01	nan	inf	nan
5.700000000000000000e+01	8.231980146034968016e+01	nan	-6.277000000000000313e+01	nan	4.842749715191076998e-01	nan	8.328971895164796191e-01	nan	6.218217848742284559e+01	nan	5.700000000000000000e+01	nan	3.702831926505705251e-01	2.000000000000000111e-01	8.312539342952206534e-01	8.796912720556427506e-03	5.700000000000000000e+01	2.000000000000000111e-01	4.905457740728951799e-01	nan	inf	nan
5.800000000000000000e+01	8.435834720440374213e+01	nan	-6.277000000000000313e+01	nan	2.864567915292800526e-01	nan	8.297440969310596603e-01	nan	6.327067242584609374e+01	nan	5.800000000000000000e+01	nan	2.189816854905006216e-01	2.000000000000000111e-01	8.280786209976894741e-01	8.949902507000886617e-03	5.800000000000000000e+01	2.000000000000000111e-01	2.855513822462607543e-01	nan	inf	nan
5.900000000000000000e+01	8.786034391033317092e+01	nan	-6.277000000000000313e+01	nan	2.762971386329368673e-01	nan	8.265837381465784839e-01	nan	6.435846741105180513e+01	nan	5.900000000000000000e+01	nan	2.111371871822166069e-01	2.000000000000000111e-01	8.248962734685080234e-01	9.102892293445345728e-03	5.900000000000000000e+01	2.000000000000000111e-01	2.744572290105650181e-01	nan	inf	nan
6.000000000000000000e+01	9.150389887736778860e+01	nan	-6.277000000000000313e+01	nan	2.417758650106516805e-01	nan	8.234223938098081952e-01	nan	6.544580884207309168e+01	nan	6.000000000000000000e+01	nan	1.846861870283025286e-01	2.000000000000000111e-01	8.217131600532642244e-01	9.255882079889806574e-03	6.000000000000000000e+01	2.000000000000000111e-01	2.372868433045385861e-01	nan	1.673875098622616520e+01	nan
6.100000000000000000e+01	9.571820754308922119e+01	nan	-6.271025838601561020e+01	nan	3.883650468408781919e-01	nan	8.202396798025229918e-01	nan	6.653264189297817666e+01	nan	6.091552880733871689e+01	nan	2.965299124241151940e-01	2.000000000000000111e-01	8.185089397352174334e-01	9.408871866334265685e-03	6.100000000000000000e+01	2.000000000000000111e-01	3.749881361592157791e-01	nan	2.351310907751747337e+00	nan
6.200000000000000000e+01	9.838495857751505014e+01	nan	-6.228496371456096625e+01	nan	3.593537299307607569e-01	nan	8.170670479162842614e-01	nan	6.762085099019559209e+01	nan	6.131418669864295623e+01	nan	2.743015636457416528e-01	2.000000000000000111e-01	8.153149990493889776e-01	9.561861652778724796e-03	6.200000000000000000e+01	2.000000000000000111e-01	3.495949888640957348e-01	nan	2.422961670020323144e+00	nan
6.300000000000000000e+01	1.012454114783108992e+02	nan	-6.187224567103054085e+01	nan	3.061665541742091268e-01	nan	8.139161771947955870e-01	nan	6.870953576301850774e+01	nan	6.173122013718859336e+01	nan	2.336322033880635363e-01	2.000000000000000111e-01	8.121429905478130262e-01	9.714851439223183907e-03	6.300000000000000000e+01	2.000000000000000111e-01	2.952097276568939055e-01	nan	2.341902175769531080e+00	nan
6.400000000000000000e+01	1.046328337287126260e+02	nan	-6.144524235281063795e+01	nan	2.838247683153954370e-01	nan	8.107593878515998442e-01	nan	6.979820463041701828e+01	nan	6.212879104387483409e+01	nan	2.165059648692546634e-01	2.000000000000000111e-01	8.089652934469038215e-01	9.867841225667644753e-03	6.400000000000000000e+01	2.000000000000000111e-01	2.710008484222136138e-01	nan	1.435607268906269773e+00	nan
