41.12	-277.74
41.16	-273.34
41.20	-268.98
41.24	-267.95
41.28	-268.70
41.32	-272.26
41.36	-275.08
41.40	-278.89
41.44	-278.74
41.48	-278.54
41.52	-274.66
41.56	-269.37
41.60	-261.85
41.68	-247.87
41.72	-236.40
41.76	-226.78
41.80	-218.49
41.84	-206.66
41.88	-200.55
41.92	-204.90
41.96	-214.53
42.00	-227.55
42.04	-243.75
42.08	-260.99
42.12	-270.52
42.16	-273.79
42.20	-269.09
42.24	-261.21
42.28	-253.40
42.32	-246.25
42.36	-238.88
42.40	-229.14
42.44	-216.47
42.48	-215.22
42.52	-218.57
42.56	-225.70
42.60	-233.06
42.64	-234.39
42.72	-223.28
42.76	-215.22
42.80	-211.94
42.84	-214.81
42.88	-225.20
42.92	-240.30
42.96	-252.75
43.00	-258.43
43.04	-256.29
43.08	-249.52
43.12	-242.35
43.16	-243.46
43.20	-254.70
43.24	-268.06
43.28	-277.95
43.32	-284.06
43.36	-286.09
43.40	-284.60
43.44	-279.98
43.48	-271.92
43.52	-260.98
43.56	-248.62
43.60	-239.02
43.64	-236.59
43.68	-241.21
43.72	-251.56
43.76	-259.82
43.80	-264.04
43.84	-261.15
43.88	-252.40
43.92	-237.85
43.96	-223.07
44.00	-221.92
44.04	-232.98
44.08	-243.71
44.12	-249.41
44.16	-244.50
44.20	-234.51
44.24	-236.88
44.28	-242.17
44.32	-235.64
44.36	-243.29
44.40	-250.65
44.44	-257.30
44.48	-259.98
44.52	-258.61
44.56	-251.46
44.60	-241.04
44.64	-226.82
44.68	-213.36
44.72	-211.66
44.76	-213.37
44.80	-228.57
44.84	-248.86
44.88	-261.81
44.92	-262.83
44.96	-263.68
45.00	-258.89
45.04	-251.44
45.08	-237.72
45.12	-229.74
45.16	-219.42
45.20	-215.21
45.24	-217.50
45.28	-227.25
45.32	-238.38
45.36	-252.13
45.40	-259.93
45.44	-261.63
45.48	-264.21
45.52	-262.24
45.56	-254.98
45.60	-247.34
45.64	-231.76
45.68	-221.88
45.72	-215.26
45.76	-214.85
45.80	-219.30
45.84	-227.61
45.88	-236.56
45.92	-252.37
45.96	-263.76
46.00	-273.69
46.04	-276.83
46.08	-276.80
46.12	-269.13
46.16	-257.07
46.20	-240.71
46.24	-226.42
46.28	-218.95
46.32	-219.85
46.36	-228.68
46.40	-246.82
46.44	-263.36
46.48	-270.62
46.52	-271.60
46.56	-263.40
46.60	-252.80
46.64	-239.73
46.68	-227.11
46.72	-223.94
46.76	-227.37
46.80	-237.01
46.84	-250.97
46.88	-261.69
46.92	-268.54
46.96	-269.66
47.00	-265.40
47.04	-254.26
47.08	-240.67
47.12	-227.66
47.16	-216.77
47.20	-206.69
47.24	-207.16
47.28	-210.98
47.32	-222.30
47.36	-233.87
47.40	-245.58
47.44	-256.25
47.48	-263.26
47.52	-265.53
47.56	-265.26
47.60	-261.75
47.64	-255.33
47.68	-244.51
47.72	-235.00
47.76	-226.15
47.80	-221.39
47.84	-223.47
47.88	-228.88
47.92	-239.10
47.96	-251.43
48.00	-262.78
48.04	-264.65
48.08	-262.61
48.12	-256.34
48.16	-249.26
48.20	-243.73
48.24	-240.34
48.28	-241.13
48.32	-244.62
48.36	-250.26
48.40	-255.71
48.44	-262.20
48.48	-266.19
48.52	-268.91
48.56	-270.21
48.60	-268.50
48.64	-263.85
48.68	-258.18
48.72	-249.94
48.76	-243.14
48.80	-238.60
48.84	-250.83
48.88	-258.12
48.92	-262.22
48.96	-256.52
49.00	-244.17
49.04	-229.27
49.08	-217.29
49.12	-212.23
49.16	-211.30
49.20	-219.42
49.24	-231.14
49.28	-243.33
49.32	-253.47
49.36	-260.08
49.40	-264.40
49.44	-262.37
49.48	-259.81
49.52	-256.38
49.56	-258.98
49.60	-265.77
49.64	-277.55
49.68	-282.38
49.72	-284.30
49.76	-279.43
49.80	-266.94
49.84	-251.89
49.88	-239.59
49.92	-231.44
49.96	-232.08
50.00	-238.15
50.04	-245.95
50.08	-252.53
50.12	-255.81
50.16	-254.54
50.20	-254.55
50.24	-255.49
50.28	-256.20
50.32	-261.18
50.36	-263.51
50.40	-263.89
50.44	-259.21
50.48	-255.29
50.52	-249.18
50.56	-243.27
50.60	-238.17
50.64	-244.73
50.68	-254.63
50.72	-260.55
50.76	-258.68
50.80	-246.59
50.84	-237.42
50.88	-229.19
50.92	-210.28
50.96	-197.20
51.00	-191.42
51.04	-194.08
51.08	-203.10
51.12	-214.93
51.16	-224.72
51.20	-248.41
51.24	-267.58
51.28	-278.24
51.32	-283.93
51.36	-284.74
51.40	-278.74
51.44	-269.71
51.48	-257.89
51.52	-244.37
51.56	-231.62
51.60	-223.20
51.64	-221.69
51.68	-227.92
51.72	-238.42
51.76	-250.22
51.80	-255.71
51.84	-257.29
51.88	-255.77
51.92	-251.92
51.96	-245.18
52.00	-237.34
52.04	-230.59
52.08	-227.30
52.12	-231.71
52.16	-237.11
52.20	-242.33
52.24	-245.29
52.28	-247.60
52.32	-247.84
52.36	-248.95
52.40	-248.56
52.44	-245.46
52.48	-235.87
52.52	-228.37
52.56	-217.03
52.60	-210.44
52.64	-210.35
52.68	-213.55
52.72	-219.04
52.76	-226.21
52.80	-231.88
52.84	-240.55
52.88	-250.89
52.92	-260.94
52.96	-272.72
53.00	-283.13
53.04	-285.82
53.08	-281.29
53.12	-270.25
53.16	-254.98
53.20	-234.78
53.24	-220.00
53.28	-219.05
53.32	-220.69
53.36	-232.46
53.40	-241.66
53.44	-251.64
53.48	-259.64
53.52	-266.32
53.56	-273.16
53.60	-272.46
53.64	-263.68
53.68	-252.13
53.72	-236.88
53.76	-227.91
53.80	-227.09
53.84	-231.14
53.88	-243.32
53.92	-255.18
53.96	-263.98
54.00	-266.26
54.04	-265.02
54.08	-260.08
54.12	-258.84
54.16	-249.54
54.20	-246.01
54.24	-246.37
54.28	-254.37
54.32	-250.34
54.36	-253.17
54.40	-257.16
54.44	-249.12
54.48	-240.30
54.52	-236.06
54.56	-237.88
54.60	-242.17
54.64	-253.43
54.68	-259.73
54.72	-253.89
54.76	-242.36
54.80	-230.24
54.84	-222.28
54.88	-224.00
54.92	-229.63
54.96	-231.95
55.00	-248.79
55.04	-258.86
55.08	-266.84
55.12	-265.38
55.16	-273.45
55.20	-273.00
55.24	-272.69
55.28	-266.49
55.32	-256.68
55.36	-243.03
55.40	-232.64
55.44	-222.51
55.48	-217.81
55.52	-219.80
55.56	-222.35
55.60	-233.20
55.64	-249.44
55.68	-263.35
55.72	-267.75
55.76	-272.78
55.80	-273.74
55.84	-270.36
55.88	-253.90
55.92	-238.01
55.96	-226.13
56.00	-228.86
56.04	-227.93
56.08	-240.75
56.12	-255.04
56.16	-266.05
56.20	-270.50
56.24	-269.11
56.28	-266.99
56.32	-265.81
56.36	-272.18
56.40	-277.53
56.44	-278.39
56.48	-267.37
56.56	-251.20
56.60	-244.18
56.64	-237.05
56.68	-234.30
56.72	-235.73
56.76	-246.58
56.80	-254.31
56.84	-265.71
56.88	-269.09
56.92	-265.80
56.96	-255.75
57.00	-243.36
57.04	-227.59
57.08	-219.60
57.12	-223.96
57.16	-232.40
57.20	-243.09
57.24	-248.82
57.28	-246.39
57.32	-235.12
57.36	-217.34
57.40	-197.13
57.44	-184.89
57.48	-181.97
57.52	-188.01
57.56	-197.66
57.60	-209.58
57.64	-227.61
57.68	-242.17
57.72	-251.97
57.76	-259.11
57.80	-261.14
57.84	-254.79
57.88	-252.51
57.92	-249.00
57.96	-239.38
58.00	-231.93
58.08	-227.28
58.12	-228.98
58.16	-235.15
58.20	-246.76
58.24	-262.07
58.28	-278.76
58.32	-275.19
58.36	-263.70
58.40	-247.62
58.44	-231.14
58.48	-225.45
58.52	-224.01
58.56	-227.49
58.60	-234.95
58.64	-245.54
58.68	-256.86
58.72	-263.66
58.76	-267.47
58.80	-273.48
58.84	-276.47
58.88	-275.37
58.92	-271.21
58.96	-257.40
59.00	-244.07
59.04	-227.83
59.08	-220.06
59.12	-226.78
59.16	-226.06
59.20	-219.33
59.24	-247.90
59.28	-260.31
59.32	-266.51
59.36	-272.65
59.40	-269.09
59.44	-262.94
59.48	-251.85
59.52	-241.50
59.56	-235.02
59.60	-234.44
59.64	-237.14
59.68	-245.51
59.72	-254.03
59.76	-269.98
59.80	-281.30
59.84	-285.21
59.88	-282.71
59.92	-273.15
59.96	-260.98
60.00	-259.22
60.04	-262.04
60.08	-269.79
60.12	-273.96
60.16	-276.54
60.20	-275.83
60.24	-273.59
60.28	-265.01
60.32	-248.03
60.36	-240.70
60.40	-235.51
60.44	-238.53
60.48	-253.07
60.52	-285.04
60.56	-293.72
60.60	-288.26
60.64	-275.66
60.68	-257.30
60.72	-239.62
60.76	-227.54
60.80	-223.11
60.84	-228.60
60.88	-237.89
60.92	-247.78
60.96	-253.86
61.00	-254.01
61.04	-246.15
61.08	-231.64
61.12	-215.05
61.16	-201.91
61.20	-196.23
61.24	-197.36
61.28	-203.25
61.32	-214.49
61.36	-228.57
61.40	-245.40
61.44	-260.12
61.48	-269.34
61.52	-266.83
61.56	-256.54
61.60	-235.77
61.64	-227.31
61.68	-232.69
61.72	-242.63
61.76	-256.85
61.80	-263.87
61.84	-260.46
61.88	-253.06
61.92	-247.58
61.96	-249.60
62.00	-254.11
62.04	-256.27
62.08	-254.87
62.12	-249.48
62.16	-243.04
62.20	-236.31
62.24	-231.74
62.28	-227.66
62.32	-226.70
62.36	-225.81
62.40	-226.31
62.44	-229.93
62.48	-236.77
62.52	-245.78
62.56	-254.07
62.60	-259.43
62.64	-266.54
62.68	-266.65
62.72	-256.90
62.76	-244.71
62.80	-231.14
62.84	-223.04
62.88	-221.67
62.92	-226.53
62.96	-239.17
63.00	-252.79
63.04	-271.61
63.08	-281.82
63.12	-282.80
63.16	-266.96
63.20	-244.68
63.24	-226.32
63.28	-217.59
63.32	-221.39
63.36	-216.30
63.40	-234.23
63.44	-242.63
63.48	-248.55
63.52	-251.93
63.56	-254.61
63.60	-256.54
63.64	-253.39
63.68	-244.19
63.72	-233.77
63.76	-227.11
63.80	-231.04
63.84	-242.56
63.88	-256.77
63.92	-266.30
63.96	-269.23
64.00	-266.30
64.04	-256.83
64.08	-245.70
64.12	-233.18
64.16	-233.75
64.20	-238.64
64.24	-251.98
64.28	-264.86
64.32	-272.07
64.36	-266.46
64.40	-253.94
64.44	-240.00
64.48	-232.88
64.52	-232.97
64.56	-246.34
64.60	-264.02
64.64	-275.48
64.68	-274.44
64.72	-266.16
64.76	-253.50
64.80	-237.61
64.84	-230.45
64.88	-233.08
64.92	-243.84
64.96	-256.76
65.00	-265.84
65.04	-272.44
65.08	-274.64
65.12	-271.02
65.19	-268.75
65.23	-260.74
65.27	-248.82
65.31	-230.30
65.35	-204.89
65.39	-202.78
65.43	-207.15
65.47	-218.71
65.51	-234.94
65.55	-251.68
65.59	-263.32
65.63	-270.15
65.67	-269.88
65.71	-266.86
65.75	-261.01
65.79	-254.84
65.83	-248.21
65.87	-244.21
65.91	-244.16
65.95	-249.34
65.99	-257.05
66.04	-263.87
66.08	-271.48
66.12	-275.17
66.16	-271.42
66.20	-261.93
66.24	-248.16
66.28	-236.23
66.32	-230.34
66.36	-234.86
66.40	-251.93
66.44	-277.73
66.48	-280.70
66.52	-276.44
66.56	-262.84
66.60	-249.18
66.64	-241.88
66.68	-246.82
66.72	-239.13
66.76	-253.38
66.80	-256.29
66.84	-257.49
66.88	-252.21
66.92	-243.46
66.96	-234.93
67.00	-230.29
67.04	-231.75
67.08	-239.30
67.12	-250.27
67.16	-259.35
67.20	-263.26
67.24	-254.05
67.28	-251.04
67.32	-248.58
67.36	-249.98
67.40	-251.92
67.44	-250.11
67.48	-244.09
67.52	-240.89
67.56	-238.39
67.60	-240.12
67.64	-247.10
67.68	-254.92
67.72	-262.26
67.76	-267.15
67.80	-264.36
67.84	-253.16
67.88	-241.75
67.92	-219.62
67.96	-218.96
68.00	-219.04
68.04	-227.80
68.08	-241.78
68.12	-239.19
68.20	-239.23
68.24	-245.42
68.28	-236.46
68.32	-230.37
68.36	-232.74
68.40	-244.20
68.44	-260.05
68.48	-273.80
68.60	-283.64
68.64	-265.48
68.68	-244.57
68.72	-232.24
68.76	-226.02
68.80	-237.31
68.84	-229.91
68.92	-240.69
68.96	-255.02
69.00	-264.78
69.04	-271.05
69.08	-265.00
69.12	-256.63
69.16	-237.86
69.20	-228.18
69.24	-226.67
69.28	-233.84
69.32	-243.14
69.32	-245.48
69.36	-249.44
69.40	-238.63
69.44	-236.70
69.48	-238.14
69.52	-241.13
69.56	-245.19
69.60	-248.97
69.64	-252.08
69.68	-251.89
69.72	-250.21
69.76	-248.20
69.80	-236.86
69.84	-242.04
69.88	-234.26
69.92	-237.74
69.96	-246.07
70.00	-258.15
70.04	-268.82
70.08	-278.28
70.12	-286.92
70.16	-290.44
70.20	-287.20
70.24	-278.74
70.28	-269.68
70.32	-261.96
70.36	-263.26
70.40	-273.86
70.44	-284.51
70.48	-279.17
70.52	-268.48
70.56	-255.01
70.60	-245.10
70.64	-242.32
70.68	-245.02
70.72	-249.99
70.76	-255.78
70.80	-256.56
70.84	-252.34
70.88	-246.61
70.92	-239.15
70.96	-235.44
71.00	-235.84
71.04	-239.13
71.08	-245.27
71.12	-248.64
71.16	-243.69
71.20	-230.17
71.24	-221.71
71.28	-225.44
71.32	-236.89
71.36	-250.75
71.40	-260.38
71.44	-261.03
71.48	-249.96
71.52	-234.63
